"TITRE de l'article";"DATE";"ID";"Collégien";"lycéen";"étudiant";"jeune diplômé";"parent";"équipe éducative et professionnels accompagnants";"métier";"formation/Etudes";"emploi";"agenda-événement";"procédure d’orientation";"handicap";"national";"régional";"académique";"multi-site";"international""";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";
"Je serai un pro de la conduite ";"42614";" 773967, 782277";"1";"1";"";"";"2";"2";"1";"2";"";"";"1";"";"X";"";"";"";
"J&apos;aime les sensations fortes";"42614";"773976, 782287";"1";"1";"";"";"2";"2";"1";"2";"";"";"1";"";"X";"";"";"";
"Je veux travailler de mes mains";"42614";"773998, 782268";"1";"1";"";"";"2";"2";"1";"2";"";"";"1";"";"X";"";"";"";
"Réparer, bricoler, j&apos;adore ça ";"42614";"760561, 768772";"1";"1";"";"";"2";"2";"1";"2";"";"";"1";"";"X";"";"";"";
"Je serai un pro du bâtiment ";"42614";"773966, 782276";"1";"1";"";"";"2";"2";"1";"2";"";"";"1";"";"X";"";"";"";
"J&apos;aime bien faire des expériences ";"42614";"791042,  782278";"1";"1";"";"";"2";"2";"1";"2";"";"";"1";"";"X";"";"";"";
"J&apos;aime jongler avec les chiffres ";"42614";"773975, 782285";"1";"1";"";"";"2";"2";"1";"2";"";"";"1";"";"X";"";"";"";
"Je suis branché high-tech ";"42614";"773956, 782265";"1";"1";"";"";"2";"2";"1";"2";"";"";"1";"";"X";"";"";"";
"Je veux travailler dans le commerce";"42614";"774268, 782595";"1";"1";"";"";"2";"2";"1";"2";"";"";"1";"";"X";"";"";"";
"Je veux être aux commandes ";"42614";"774031, 782282";"1";"1";"";"";"2";"2";"1";"2";"";"";"1";"";"X";"";"";"";
"J&apos;ai le sens du contact ";"42614";"773999, 782288";"1";"1";"";"";"2";"2";"1";"2";"";"";"1";"";"X";"";"";"";
"Je suis fort en langues ";"42614";"773965, 782275";"1";"1";"";"";"2";"2";"1";"2";"";"";"1";"";"X";"";"";"";
"J&apos;aimerais me lancer dans la communication ";"42614";"774265, 782592";"1";"1";"";"";"2";"2";"1";"2";"";"";"1";"";"X";"";"";"";
"Je suis accro au multimédia ";"42614";"773964, 782274";"1";"1";"";"";"2";"2";"1";"2";"";"";"1";"";"X";"";"";"";
"TV, ciné, radio : ces univers me fascinent";"42614";"774269, 782596";"1";"1";"";"";"2";"2";"1";"2";"";"";"1";"";"X";"";"";"";
"J&apos;ai un bon coup de crayon ";"42614";"774003, 782283";"1";"1";"";"";"2";"2";"1";"2";"";"";"1";"";"X";"";"";"";
"La mode me fait rêver ";"42614";"773958, 782267";"1";"1";"";"";"2";"2";"1";"2";"";"";"1";"";"X";"";"";"";
"Je veux travailler dans le spectacle ";"42614";"774266, 782593";"1";"1";"";"";"2";"2";"1";"2";"";"";"1";"";"X";"";"";"";
"J&apos;aime le contact avec les enfants ";"42614";"773904, 782217";"1";"1";"";"";"2";"2";"1";"2";"";"";"1";"";"X";"";"";"";
"Je veux être utile aux autres ";"42614";"773962, 782273";"1";"1";"";"";"2";"2";"1";"2";"";"";"1";"";"X";"";"";"";
"Ma vocation est de soigner ";"42614";"774267, 782594";"1";"1";"";"";"2";"2";"1";"2";"";"";"1";"";"X";"";"";"";
"Je veux faire respecter la loi ";"42614";"774270, 782598";"1";"1";"";"";"2";"2";"1";"2";"";"";"1";"";"X";"";"";"";
"STAGES EN ENTREPRISES";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";
"FAQ : les stages";"42644";"813254, 820807";"1";"1";"1";"";"";"";"";"";"";"";"1";"";"X";"";"";"";
"Le statut du stagiaire";"42644";"434105, 437942";"1";"1";"1";"";"";"";"";"";"";"";"1";"";"X";"";"";"";
"Les stages par niveau d&apos;études (dossier)";"";"790392, 798843";"1";"";"";"";"2";"2";"2";"";"";"";"1";"";"X";"";"";"";
"Les stages au collège";"41852";" 675234, 438307";"1";"";"";"";"2";"2";"2";"";"";"";"1";"";"X";"";"";"";
"En Segpa : des stages préprofessionnels";"41426";"792407, 438309";"1";"";"";"";"2";"2";"2";"";"";"";"1";"";"X";"";"";"";
"CAP, bac pro, les périodes de formation en milieu professionnel";"42614";"792408, 438310";"";"1";"";"";"3";"2";"3";"2";"";"";"1";"";"";"";"";"";
"Les stages dans l’enseignement supérieur";"42309";"792410, 438308";"";"1";"2";"";"3";"3";"3";"2";"";"";"1";"";"X";"";"";"";
"Trouver un stage en entreprise (dossier)";"";"790394, 798845";"2";"1";"1";"";"3";"3";"3";"2";"";"";"1";"";"X";"";"";"";
"Candidature en stages : la nécessité d&apos;anticiper !";"42644";"792453, 831498";"2";"1";"1";"";"3";"3";"3";"2";"";"";"1";"";"X";"";"";"";
"Trouver son stage de 3e : mode d&apos;emploi";"42644";"674940, 831499";"1";"";"";"";"2";"2";"3";"2";"";"";"1";"";"X";"";"";"";
"Comment trouver un stage de fin d’études";"42644";"792455, 831500";"1";"1";"1";"";"2";"2";"3";"2";"";"";"1";"";"X";"";"";"";
"Master : Stage de fin d’études : 5 questions à se poser";"42644";"695583, 703493";"";"";"1";"";"";"2";"3";"2";"";"";"1";"";"X";"";"";"";
"Stages : gare aux abus ! ";"42644";"804369, 831501";"1";"1";"1";"";"2";"2";"";"2";"";"";"1";"";"X";"";"";"";
"L&apos;année de césure, un passage obligé ?";"42370";"821306, 831502";"";"";"1";"1";"2";"2";"";"2";"2";"";"1";"";"X";"";"";"";
"Tirer profit de son stage en entreprise";"41579";"688889, 831494";"1";"1";"1";"";"2";"2";"3";"2";"";"";"1";"";"X";"";"";"";
"Comment réussir son rapport de stage";"42156";"665595, 831492";"2";"1";"1";"";"3";"3";"";"2";"";"";"1";"";"X";"";"";"";
"Que faire si le stage se passe mal";"41821";"681838, 831493";"2";"1";"1";"";"3";"3";"";"2";"";"";"1";"";"X";"";"";"";
"Tout savoir sur la loi sur les stages ";"42644";"715551, 723701";"";"2";"1";"";"3";"3";"3";"2";"";"";"1";"";"X";"";"";"";
"Stages : le point sur la rémunération";"42644";"760576, 768782";"";"2";"1";"";"3";"3";"";"";"";"";"1";"";"X";"";"";"";
"Le programme vacances travail séduit les jeunes";"42614";"879535, 832155";"";"1";"1";"1";"2";"";"3";"2";"2";"";"1";"";"X";"";"";"";
"ALTERNANCE";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";
"FAQ Alternance, apprentissage : notre foire aux questions";"42856";"740568, 748617";"1";"1";"1";"";"2";"2";"3";"2";"";"";"1";"4";"X";"";"";"";
"L&apos;alternance est elle faite pour moi ?";"42644";"739567, 831505";"";"1";"1";"";"2";"2";"3";"2";"2";"";"1";"";"X";"";"";"";
"Les contrats d&apos;alternance, droits et devoirs (Dossier)";"";"790397, 798848";"";"1";"1";"";"2";"2";"3";"2";"2";"";"1";"";"X";"";"";"";
"Le contrat de professionnalisation";"42430";"739562, 438311";"";"1";"1";"";"2";"2";"3";"2";"2";"";"1";"";"X";"";"";"";
"Le contrat d’apprentissage";"42856";"739563, 438312";"";"1";"1";"";"2";"2";"2";"2";"2";"";"1";"";"X";"";"";"";
"Quelles formations en alternance ?";"42856";"739575, 742586";"";"1";"1";"";"2";"2";"3";"2";"2";"";"1";"";"X";"";"";"";
"Les droits et devoirs de l&apos;apprenti";"42430";"739565, 437939";"";"1";"1";"";"2";"2";"3";"2";"2";"";"1";"";"X";"";"";"";
"Alternance : conseils pratiques pour décrocher votre contrat ";"";"790395, 798846";"";"1";"1";"";"2";"2";"3";"2";"2";"";"1";"";"X";"";"";"";
"Alternance : organiser sa candidature";"42461";"739572, 831507";"";"1";"1";"";"2";"2";"3";"2";"3";"";"1";"";"X";"";"";"";
"Choisir son établissement de formation en alternance";"42614";"739571, 831506";"";"1";"1";"";"2";"2";"3";"2";"3";"";"1";"";"X";"";"";"";
"Alternance : comment trouver la bonne entreprise ?";"42125";"739568, 437944";"";"1";"1";"";"2";"2";"3";"2";"3";"";"1";"";"X";"";"";"";
"Alternance : préparer l’entretien d’embauche";"42644";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";
"Entretien pour un apprentissage : adoptez la bonne attitude !";"";"505552, 831504";"";"1";"1";"";"2";"2";"3";"2";"3";"";"1";"";"X";"";"";"";
"L&apos;alternance une fois en poste (Dossier - 2art)";"";"790399, 798850";"";"1";"1";"";"2";"2";"3";"2";"2";"";"1";"";"X";"";"";"";
"Bien vivre sa formation en alternance";"42856";"739573, 831508";"";"1";"1";"";"2";"2";"3";"2";"3";"";"1";"";"X";"";"";"";
"Alternance : et si ça se passe mal ? ";"42856";"739574, 831509";"";"1";"1";"";"2";"2";"3";"2";"3";"";"1";"";"X";"";"";"";
"Compagnonnage : apprendre son métier par étapes";"41883";"703337, 711351";"";"1";"1";"";"2";"2";"3";"2";"3";"";"1";"";"X";"";"";"";
"Quiz spécial apprentissage";"42095";"703337, 711351";"";"1";"1";"";"2";"2";"3";"2";"3";"";"1";"";"X";"";"";"";
"Quiz : découvrir l&apos;enseignement professionnel";"42036";"760124, 768313";"";"1";"1";"";"2";"2";"3";"2";"3";"";"1";"";"X";"";"";"";
"DECOUVRIR LE MONDE PROFESSIONNEL";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";
"Les principaux contrats de travail";"41913";"434103, 437940";"";"";"1";"1";"2";"2";"2";"";"1";"";"1";"";"x";"";"";"";
"Les droits et obligations du salarié";"42614";"434112, 437949";"";"";"1";"1";"2";"2";"2";"";"1";"";"1";"";"x";"";"";"";
"Emploi : quelles formes de rémunération ?";"42156";"689648, 831522";"";"";"1";"1";"2";"2";"2";"";"1";"";"1";"";"x";"";"";"";
"Statuts professionnels : 14 façons d&apos;exercer un métier";"42552";"703504, 711529";"";"";"1";"1";"2";"2";"2";"";"1";"";"1";"";"x";"";"";"";
"Futur artisan : comment prendre un bon départ";"41699";" 702951, 710944";"";"";"1";"1";"2";"2";"2";"";"1";"";"1";"";"x";"";"";"";
"TPE/PME : travailler dans une entreprise à taille humaine";"42461";"703234, 711244";"";"";"1";"1";"2";"2";"2";"";"1";"";"1";"";"x";"";"";"";
"Travail saisonnier : une autre façon d’envisager sa carrière";"42614";"709318, 717371";"";"";"1";"1";"2";"2";"2";"";"1";"";"1";"";"x";"";"";"";
"Télétravail (Dossier)";"";"790396, 798847";"";"";"1";"1";"2";"2";"2";"";"1";"";"1";"";"x";"";"";"";
"Bien comprendre ce qu&apos;est le télétravail";"41791";"722359, 730536";"";"";"1";"1";"2";"2";"2";"";"1";"";"1";"";"x";"";"";"";
"Télétravail : avantages et pièges à éviter";"41791";"722360, 730539";"";"";"1";"1";"2";"2";"2";"";"1";"";"1";"";"x";"";"";"";
"Télétravail en entreprise : droits et devoirs";"41791";"722361, 730540";"";"";"1";"1";"2";"2";"2";"";"1";"";"1";"";"x";"";"";"";
"Création d&apos;entreprise (Dossier)";"";"790398, 798849";"";"";"1";"1";"2";"2";"2";"";"1";"";"1";"";"x";"";"";"";
"La création d&apos;entreprise, étapes par étapes";"42614";"674028, 831524";"";"";"1";"1";"2";"2";"2";"";"1";"";"1";"";"x";"";"";"";
"Tchat entreprenariat";"41913";"896538, 900336";"";"";"1";"1";"2";"2";"2";"";"1";"";"1";"";"x";"";"";"";
"Le statut d&apos;étudiant-entrepreneur";"42614";"740282, 748318";"";"";"1";"1";"2";"2";"2";"";"1";"";"1";"";"x";"";"";"";
"L’incubateur ? Un atout pour créer son entreprise";"42614";"761915, 770154";"";"";"1";"1";"2";"2";"2";"";"1";"";"1";"";"x";"";"";"";
"Les formations pour créer son entreprise";"42614";"521347, 831523";"";"";"1";"1";"2";"2";"2";"";"1";"";"1";"";"x";"";"";"";
"76% des étudiants-entrepreneurs sont satisfaits";"42491";"866621,  870225";"";"";"1";"1";"2";"2";"2";"";"1";"";"1";"";"x";"";"";"";
"Quiz Les entreprises";"42278";"803866, 812442";"";"";"1";"1";"2";"2";"2";"";"1";"";"1";"";"x";"";"";"";
"Quiz Les secteurs d&apos;activité";"42278";"803964, 812543";"";"";"1";"1";"2";"2";"2";"";"1";"";"1";"";"x";"";"";"";
"Les contrats en faveur des jeunes (Dossier)";"";"790400, 798851";"";"";"1";"1";"2";"2";"2";"";"1";"";"1";"";"x";"";"";"";
"La Garantie jeunes";"42736";"887187, 890938";"";"";"1";"1";"2";"2";"2";"";"1";"";"1";"";"x";"";"";"";
"Le contrat de génération, trait d&apos;union entre un jeune et un senior";"42675";"630606, 637898";"";"";"1";"1";"2";"2";"2";"";"1";"";"1";"";"x";"";"";"";
"Les emplois d’avenir : une seconde chance de se former";"42644";"732326, 740363";"";"";"1";"1";"2";"2";"2";"";"1";"";"1";"";"x";"";"";"";
"Le contrat d&apos;insertion dans la vie sociale (Civis)";"41883";"637758, 645154";"";"";"1";"1";"2";"2";"2";"";"1";"";"1";"";"x";"";"";"";
"Avec le Pacte : intégrer la fonction publique et obtenir une qualification";"42675";"637758, 645154";"";"";"1";"1";"2";"2";"2";"";"1";"";"1";"";"x";"";"";"";
"Le Service militaire adapté (SMA) ";"42675";"740543, 748590";"";"";"1";"1";"2";"2";"2";"";"1";"";"1";"";"x";"";"";"";
"Le service civique : utile pour soi, utile pour les autres";"42675";"732295, 740326";"";"";"1";"1";"2";"2";"2";"";"1";"";"1";"";"x";"";"";"";
"Le Service militaire volontaire (SMV)";"42675";"804201, 812791";"";"";"1";"1";"2";"2";"2";"";"1";"";"1";"";"x";"";"";"";
"RECHERCHE D&apos;EMPLOI ";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";
"Recherche d&apos;emploi : une aide pour les jeunes diplômés";"42856";"867542, 871170";"";"";"1";"1";"2";"2";"2";"";"1";"";"1";"";"x";"";"";"";
"Quiz Découvrir le monde du travail";"42644";"820922, 827955";"";"";"1";"1";"2";"2";"2";"";"1";"";"1";"";"x";"";"";"";
"Foire aux questions &quot;Premier pas vers l&apos;emploi&quot;";"42370";"434437, 438306";"";"";"1";"1";"2";"2";"2";"";"1";"";"1";"";"x";"";"";"";
"Stages, premier emploi : soigner son image sur le net";"41974";"672420, 831514";"";"";"1";"1";"2";"2";"2";"";"1";"";"1";"";"x";"";"";"";
"Construire son projet professionnel";"42887";"434100, 437937";"";"";"1";"1";"2";"2";"2";"";"1";"";"1";"";"x";"";"";"";
"Organiser sa recherche d&apos;emploi";"42156";"434108, 437945";"";"";"1";"1";"2";"2";"2";"";"1";"";"1";"";"x";"";"";"";
"Se faire aider : Pôle emploi, les missions locales…";"42644";"434116, 437953";"";"";"1";"1";"2";"2";"2";"";"1";"";"1";"";"x";"";"";"";
"Poser sa candidature";"42644";"434114, 437951";"";"";"1";"1";"2";"2";"2";"";"1";"";"1";"";"X";"";"";"";
"Les questions à se poser avant de rédiger son CV";"42644";"781795, 831515";"";"";"1";"1";"2";"2";"2";"";"1";"";"1";"";"x";"";"";"";
"La lettre de motivation : les règles de base";"42156";"781804, 831517";"";"";"1";"1";"2";"2";"2";"";"1";"";"1";"";"x";"";"";"";
"L&apos;évolution des métiers et de l&apos;emploi (dossier)";"";"893309, 897148";"";"";"1";"1";"2";"2";"2";"";"1";"";"1";"";"x";"";"";"";
"Quiz";"42370";"901000, 904749";"";"";"1";"1";"2";"2";"2";"";"1";"";"1";"";"x";"";"";"";
"L&apos;emploi et les métiers de demain";"42705";"813095, 820712";"";"";"1";"1";"2";"2";"2";"";"1";"";"1";"";"x";"";"";"";
"Le diplôme reste une assurance contre le chômage";"42705";"893313, 897150";"";"";"1";"1";"2";"2";"2";"";"1";"";"1";"";"x";"";"";"";
"Dossier spécial : salons de recrutement (dossier)";"";"781806, 790203";"";"";"1";"1";"2";"2";"2";"";"1";"";"1";"";"x";"";"";"";
"Salons de recrutement, mode d&apos;emploi";"41760";"468969, 831518";"";"";"1";"1";"2";"2";"2";"";"1";"";"1";"";"x";"";"";"";
"Salons professionnels : ça vaut le déplacement";"42156";"514039, 831532";"";"";"1";"1";"2";"2";"2";"";"1";"";"1";"";"x";"";"";"";
"Salons et forums : le jeu des 7 erreurs";"42156";"514040, 831533";"";"";"1";"1";"2";"2";"2";"";"1";"";"1";"";"x";"";"";"";
"Comment trouver un emploi sur internet";"42644";"666686, 674336";"";"";"1";"1";"2";"2";"2";"";"1";"";"1";"";"x";"";"";"";
"Comment travailler son identité numérique ?";"42644";"514607, 831527";"";"";"1";"1";"2";"2";"2";"";"1";"";"1";"";"x";"";"";"";
"Décrocher un 1er emploi : réponse d&apos;expert";"41426";"659596, 831512";"";"";"1";"1";"2";"2";"2";"";"1";"";"1";"";"X";"";"";"";
"Négocier son premier salaire";"41883";"702316, 710286";"";"";"1";"1";"2";"2";"2";"";"1";"";"1";"";"x";"";"";"";
"Trouver un job d&apos;été (dossier)";"";"790401, 798852";"";"";"1";"1";"2";"2";"2";"";"1";"";"1";"";"x";"";"";"";
"Jobs d&apos;été : 4 bonnes raisons d&apos;y consacrer vos vacances";"42795";"513738, 831521";"";"";"1";"1";"2";"2";"2";"";"1";"";"1";"";"X";"";"";"";
"Jobs d&apos;été : passer le BAFA";"42675";"892620, 896419";"";"";"1";"1";"2";"2";"2";"";"1";"";"1";"";"X";"";"";"";
"Le CROUS lance &quot;jobaviz&quot;, la centrale job étudiant";"42675";"824484, 660300";"";"";"1";"1";"2";"2";"2";"";"1";"";"1";"";"X";"";"";"";
"VAE (dossier)";"";"833415, 756003";"";"";"1";"1";"2";"2";"2";"";"1";"";"1";"";"X";"";"";"";
"Qu&apos;est-ce que la validation des acquis de l&apos;expérience ou professionnels  ?";"42644";"792402, 437941";"";"";"1";"1";"2";"2";"2";"";"1";"";"1";"";"X";"";"";"";
"Objectifs et conditions de la validation des acquis de l&apos;expérience ";"42644";" 666813, 674478";"";"";"1";"1";"2";"2";"2";"";"1";"";"1";"";"X";"";"";"";
"Les étapes de la validation des acquis de l&apos;expérience ";"42644";"792400,  437952";"";"";"1";"1";"2";"2";"2";"";"1";"";"1";"";"X";"";"";"";
"Ma 1re année en prépa BCPST (biologie, chimie, physique et sciences de la Terre)";"";"885800, 889495";"";"1";"2";"";"2";"2";"";"1";"";"";"2";"";"X";"";"";"";
"Ma 1re année en licence de droit";"";"877938, 881597";"";"1";"2";"";"2";"2";"";"1";"";"";"2";"";"X";"";"";"";
"Ma 1re année en prépa PCSI (physique, chimie, sciences de l’ingénieur)";"";"868474, 872139";"";"1";"2";"";"2";"2";"";"1";"";"";"2";"";"";"";"";"";
"Ma 1re année en prépa ECE (économique et commerciale, option économique)";"";"867714, 871355";"";"1";"2";"";"2";"2";"";"1";"";"";"2";"";"X";"";"";"";
"Ma première année en BTS design de produits ";"";"866775, 870431";"";"1";"2";"";"2";"2";"";"1";"";"";"2";"";"X";"";"";"";
"Ma 1re année en BTS électrotechnique";"";"859389, 863101";"";"1";"2";"";"2";"2";"";"1";"";"";"2";"";"X";"";"";"";
"Ma 1re année en cycle préparatoire ingénieur";"";"853242, 856928";"";"1";"2";"";"2";"2";"";"1";"";"";"2";"";"X";"";"";"";
"Ma 1re année en école d&apos;ingénieurs en génie urbain";"";"853242, 856928";"";"1";"2";"";"2";"2";"";"1";"";"";"2";"";"X";"";"";"";
"Ma 1re année en école d&apos;ingénieurs en informatique";"";"844355, 848470";"";"1";"2";"";"2";"2";"";"1";"";"";"2";"";"X";"";"";"";
"Ma 1re année en licence mathématiques-informatique";"";"774820, 783162";"";"1";"2";"";"2";"2";"";"1";"";"";"2";"";"X";"";"";"";
"Ma 1re année en BTS design d&apos;espace";"";"845245, 849170";"";"1";"2";"";"2";"2";"";"1";"";"";"2";"";"X";"";"";"";
"Ma 1re année en licence pro du bâtiment";"";"810648, 819039";"";"1";"2";"";"2";"2";"";"1";"";"";"2";"";"X";"";"";"";
"Ma 1re année en bac STI2D, spécialité énergies et environnement ";"";"790348,  798797";"";"1";"2";"";"2";"2";"";"1";"";"";"2";"";"X";"";"";"";
"Ma 1re année en bac STL (sciences et technologies de laboratoire) ";"";"790352, 798802";"";"1";"2";"";"2";"2";"";"1";"";"";"2";"";"X";"";"";"";
"Ma 1re année en BTS tourisme";"";"760161, 768349";"";"1";"2";"";"2";"2";"";"1";"";"";"2";"";"X";"";"";"";
"Ma 1re année en BTS communication";"";"740459, 748501";"";"1";"2";"";"2";"2";"";"1";"";"";"2";"";"X";"";"";"";
"Ma 1re année en BTS design graphique ";"";"803950, 812526";"";"1";"2";"";"2";"2";"";"1";"";"";"2";"";"X";"";"";"";
"Ma 1re année en BTS NRC";"";"695094, 702978";"";"1";"2";"";"2";"2";"";"1";"";"";"2";"";"X";"";"";"";
"Ma 1re année en BTS moteurs à combustion interne (MCI)";"";"702302, 710271";"";"1";"2";"";"2";"2";"";"1";"";"";"2";"";"X";"";"";"";
"Ma 1re année en BTS design de mode";"";"702318, 710288";"";"1";"2";"";"2";"2";"";"1";"";"";"2";"";"X";"";"";"";
"Ma 1re année en BTS métiers de la mode vêtement";"";"731729, 739754";"";"1";"2";"";"2";"2";"";"1";"";"";"2";"";"X";"";"";"";
"Ma 1re année en DUT informatique";"";"703108, 711122";"";"1";"2";"";"2";"2";"";"1";"";"";"2";"";"X";"";"";"";
"Ma 1re année en DCG (diplôme de comptabilité et de gestion)";"";"674620, 682329";"";"1";"2";"";"2";"2";"";"1";"";"";"2";"";"X";"";"";"";
"Ma 1re année en Manaa (mise à niveau en arts appliqués)";"";"812981, 820636";"";"1";"2";"";"2";"2";"";"1";"";"";"2";"";"X";"";"";"";
"Ma 1re année en licence LLCE (langues, littératures et civilisations étrangères)";"";"675131, 682844";"";"1";"2";"";"2";"2";"";"1";"";"";"2";"";"X";"";"";"";
"Ma 1re année en licence de lettres";"";"675141, 682863";"";"1";"2";"";"2";"2";"";"1";"";"";"2";"";"X";"";"";"";
"Ma 1re année en prépa économique (ECT)";"";"674786, 682490";"";"1";"2";"";"2";"2";"";"1";"";"";"2";"";"X";"";"";"";
"Ma 1re année en prépa lettres et sciences sociales";"";"674825, 682525";"";"1";"2";"";"2";"2";"";"1";"";"";"2";"";"X";"";"";"";
"Ma 1re année en... prépa MPSI";"";"716283, 724487";"";"1";"2";"";"2";"2";"";"1";"";"";"2";"";"X";"";"";"";
"Ma 1re année en prépa TSI (technologie et sciences industrielles)";"";"790344, 798793";"";"1";"2";"";"2";"2";"";"1";"";"";"2";"";"X";"";"";"";
"Ma 1re année en bac pro CGEH (conduite et gestion de l’entreprise hippique)";"";"790344, 798793";"";"1";"2";"";"2";"2";"";"1";"";"";"2";"";"X";"";"";"";
"Ma 1re année en bac STAV";"";"722857, 731059";"";"1";"2";"";"2";"2";"";"1";"";"";"2";"";"X";"";"";"";
"Ma 1ère année en bac STD2A ";"";"820316, 827520";"";"1";"2";"";"2";"2";"";"1";"";"";"2";"";"X";"";"";"";
"Ma 1re année en licence pro protection civile et sécurité des populations";"";"886676, 890403";"";"";"1";"";"2";"2";"";"1";"";"";"2";"";"X";"";"";"";
